salinity,turbidity,ORP,PH,TDS,Pressure in,Pressure out,pump current,Human Counter,temperature,water level,Human Diff
284.643,4.96875,784.538,7.43598,284.643,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.68,4.3418,784.719,7.43725,284.68,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.625,4.96875,784.538,7.42649,284.625,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,784.9,7.43028,284.661,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.716,4.96875,784.538,7.42775,284.716,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,784.719,7.42839,284.661,2.53979,2.53834,5.233e-05,0.0,74.2574,500.0,0.0
284.68,4.81201,784.358,7.42775,284.68,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,4.96875,785.081,7.42142,284.661,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.643,4.65527,783.996,7.42712,284.643,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.661,5.12549,784.358,7.43472,284.661,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.698,4.81201,784.086,7.42775,284.698,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.698,4.81201,784.448,7.43472,284.698,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,4.81201,784.177,7.42965,284.661,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.698,4.65527,784.9,7.43092,284.698,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.698,5.12549,783.906,7.43028,284.698,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.607,4.96875,784.81,7.43092,284.607,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.698,5.12549,784.448,7.42649,284.698,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.065,6.37939,784.9,7.42839,284.065,2.53653,2.53436,0.0,0.0,74.2574,500.0,0.0
284.065,6.22266,784.448,7.45181,284.065,2.53671,2.53581,5.233e-05,0.0,74.2574,500.0,0.0
284.137,5.90918,784.267,7.43218,284.137,2.53689,2.53526,0.0,0.0,74.2574,500.0,0.0
284.119,6.22266,784.177,7.43282,284.119,2.53671,2.53508,5.233e-05,0.0,74.2574,500.0,0.0
284.155,5.75244,783.996,7.42649,284.155,2.53689,2.53508,0.0,0.0,74.2574,500.0,0.0
284.282,5.90918,784.086,7.43092,284.282,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.499,4.96875,783.996,7.43345,284.499,2.53834,2.53707,0.0,0.0,74.2574,500.0,0.0
284.39,5.12549,784.177,7.42649,284.39,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
284.481,5.43896,784.177,7.43345,284.481,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.625,5.12549,784.358,7.43028,284.625,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.643,4.65527,784.086,7.43155,284.643,2.53942,2.53762,0.0,0.0,74.2574,500.0,0.0
284.661,4.96875,784.086,7.42395,284.661,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.625,4.81201,784.177,7.43218,284.625,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,784.448,7.42522,284.661,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.81201,783.273,7.42839,284.661,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.68,5.12549,783.725,7.42712,284.68,2.53924,2.5378,0.0,0.0,74.2574,500.0,0.0
284.643,5.28223,783.725,7.42016,284.643,2.53942,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.661,5.75244,784.086,7.42585,284.661,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.698,5.12549,784.267,7.42902,284.698,2.54015,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,5.43896,783.815,7.43218,284.661,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.68,5.12549,783.815,7.42522,284.68,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.643,5.12549,783.634,7.42649,284.643,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.625,5.12549,783.363,7.43218,284.625,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.698,4.81201,783.544,7.41763,284.698,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.607,4.65527,783.092,7.43345,284.607,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,783.544,7.42206,284.661,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.661,5.12549,783.182,7.42332,284.661,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.81201,783.001,7.42965,284.661,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
283.92,6.84961,782.549,7.44041,283.92,2.53653,2.53472,0.0,0.0,74.2574,500.0,0.0
284.119,6.06592,783.182,7.44674,284.119,2.53689,2.53526,0.0,0.0,74.2574,500.0,0.0
284.101,6.37939,783.001,7.46257,284.101,2.53707,2.53508,0.0,0.0,74.2574,500.0,0.0
284.119,7.00635,782.64,7.42965,284.119,2.53671,2.53526,0.0,0.0,74.2574,500.0,0.0
284.318,6.69287,782.188,7.42839,284.318,2.53798,2.53617,0.0,0.0,74.2574,500.0,0.0
284.481,5.90918,782.459,7.42206,284.481,2.53834,2.53725,0.0,0.0,74.2574,500.0,0.0
284.408,5.75244,782.911,7.42142,284.408,2.5387,2.53707,0.0,0.0,74.2574,500.0,0.0
284.463,5.43896,782.278,7.42839,284.463,2.53979,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.535,4.81201,782.188,7.42839,284.535,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.571,4.81201,782.278,7.42965,284.571,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.643,5.28223,781.826,7.44358,284.643,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.625,4.81201,782.188,7.42206,284.607,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.68,5.12549,782.007,7.43155,284.68,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.553,5.12549,781.916,7.45054,284.553,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,5.5957,782.097,7.43472,284.661,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.661,5.12549,781.826,7.44358,284.661,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.589,5.28223,782.188,7.43535,284.589,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.499,5.43896,781.916,7.42395,284.517,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.553,4.96875,781.916,7.42459,284.553,2.53979,2.53852,0.0,0.0,74.2574,500.0,0.0
284.535,4.96875,781.374,7.42395,284.535,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.481,5.12549,781.283,7.42079,284.481,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.481,4.81201,781.735,7.43155,284.481,2.53961,2.53762,0.0,0.0,74.2574,500.0,0.0
284.499,4.81201,781.464,7.42649,284.463,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.426,5.12549,781.102,7.42775,284.426,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.499,4.96875,781.555,7.42332,284.499,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.3,4.81201,782.097,7.45054,284.3,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.191,4.81201,782.007,7.42522,284.191,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
283.504,6.69287,781.916,7.43661,283.504,2.53617,2.5349,0.0,0.0,74.2574,500.0,0.0
283.558,6.22266,781.645,7.43155,283.576,2.53707,2.53563,0.0,0.0,74.2574,500.0,0.0
283.631,6.84961,781.735,7.42269,283.631,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.594,6.69287,781.283,7.42649,283.594,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.757,5.90918,781.826,7.43661,283.757,2.53816,2.53635,0.0,0.0,74.2574,500.0,0.0
283.92,5.28223,781.555,7.43408,283.92,2.53852,2.53671,0.0,0.0,74.2574,500.0,0.0
283.902,5.5957,781.464,7.42839,283.884,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
283.902,5.28223,782.007,7.43028,283.902,2.5387,2.53743,0.0,0.0,74.2574,500.0,0.0
284.047,4.65527,781.374,7.42585,284.047,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.029,4.65527,781.555,7.42142,284.029,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
283.974,4.65527,782.007,7.42965,283.974,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.065,4.81201,781.374,7.42395,284.065,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.029,4.81201,781.283,7.42206,284.047,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.01,4.96875,781.735,7.42649,284.01,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.083,4.96875,781.283,7.42712,284.083,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.65527,781.555,7.43598,284.083,2.53997,2.53834,0.0,0.0,74.2574,500.0,0.0
284.101,4.3418,782.188,7.43028,284.101,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.083,5.12549,782.097,7.43155,284.083,2.53924,2.53798,0.0,0.0,74.2574,500.0,0.0
284.101,4.65527,781.735,7.42206,284.101,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.065,5.12549,782.278,7.41889,284.065,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.119,5.28223,781.555,7.42206,284.119,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.101,5.43896,782.278,7.44041,284.101,2.54015,2.53798,0.0,0.0,74.2574,500.0,0.0
284.047,4.65527,782.097,7.43408,284.047,2.53997,2.53834,0.0,0.0,74.2574,500.0,0.0
283.938,4.65527,782.278,7.42522,283.938,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.047,4.96875,782.278,7.45117,284.047,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.029,4.81201,782.097,7.42142,284.029,2.53961,2.5378,5.233e-05,0.0,74.2574,500.0,0.0
284.047,4.18506,781.826,7.43092,284.047,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.029,4.49854,782.549,7.43092,284.029,2.53979,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
283.396,6.37939,782.549,7.43218,283.377,2.53653,2.53454,0.0,0.0,74.2574,500.0,0.0
283.396,6.69287,782.097,7.42269,283.396,2.53743,2.53526,0.0,0.0,74.2574,500.0,0.0
283.504,6.37939,781.916,7.42775,283.504,2.53725,2.53545,0.0,0.0,74.2574,500.0,0.0
283.504,6.22266,781.826,7.43851,283.504,2.53743,2.53545,0.0,0.0,74.2574,500.0,0.0
283.504,6.37939,782.64,7.42332,283.504,2.53671,2.53508,0.0,0.0,74.2574,500.0,0.0
283.811,5.12549,782.459,7.41889,283.811,2.53762,2.53635,0.0,0.0,74.2574,500.0,0.0
283.793,5.28223,781.916,7.43408,283.757,2.53834,2.53707,0.0,0.0,74.2574,500.0,0.0
283.848,5.12549,782.459,7.43725,283.848,2.53834,2.53689,0.0,0.0,74.2574,500.0,0.0
284.029,4.65527,782.278,7.42016,284.029,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.047,4.65527,782.188,7.42522,284.047,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.029,4.49854,782.278,7.42585,284.029,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.047,5.43896,782.459,7.43028,284.029,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.01,4.81201,781.916,7.43092,284.01,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.029,4.65527,782.278,7.43282,284.029,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.029,4.96875,782.097,7.44611,284.029,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.01,4.96875,781.735,7.43472,284.01,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
283.992,4.65527,782.007,7.42395,283.992,2.53979,2.53852,0.0,0.0,74.2574,500.0,0.0
283.974,4.81201,782.368,7.41952,283.974,2.53979,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.047,4.65527,782.097,7.43661,284.047,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
283.974,4.65527,781.826,7.42395,283.974,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.01,4.96875,781.916,7.42839,284.01,2.53906,2.53834,0.0,0.0,74.2574,500.0,0.0
284.047,4.65527,782.097,7.42459,284.047,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.01,5.12549,781.826,7.43092,284.01,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.029,4.81201,782.188,7.41763,284.029,2.53979,2.53762,0.0,0.0,74.2574,500.0,0.0
283.992,4.49854,781.464,7.42142,283.992,2.53961,2.53762,0.0,0.0,74.2574,500.0,0.0
284.029,5.12549,782.459,7.43092,284.029,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.01,4.96875,781.555,7.43028,284.01,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.01,4.49854,781.916,7.43408,284.01,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
283.414,7.00635,782.007,7.43282,283.414,2.53653,2.53454,0.0,0.0,74.2574,500.0,0.0
283.359,7.16309,781.645,7.42459,283.359,2.53725,2.53526,0.0,0.0,74.2574,500.0,0.0
283.504,5.90918,781.193,7.43598,283.504,2.53671,2.53563,0.0,0.0,74.2574,500.0,0.0
283.522,7.00635,781.555,7.41573,283.522,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.558,6.37939,781.555,7.42206,283.558,2.53762,2.53617,0.0,0.0,74.2574,500.0,0.0
283.848,6.22266,781.464,7.42585,283.848,2.5387,2.53743,0.0,0.0,74.2574,500.0,0.0
283.902,5.5957,781.283,7.42839,283.902,2.53834,2.53725,0.0,0.0,74.2574,500.0,0.0
283.83,5.5957,782.278,7.43155,283.83,2.5387,2.53725,0.0,0.0,74.2574,500.0,0.0
284.101,4.81201,781.374,7.43408,284.101,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.01,4.96875,781.464,7.43155,284.01,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.81201,781.735,7.44231,284.083,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.81201,781.916,7.42585,284.083,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.083,4.65527,781.193,7.43155,284.083,2.53924,2.53834,0.0,0.0,74.2574,500.0,0.0
284.101,4.96875,781.193,7.43028,284.101,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.065,4.81201,781.283,7.42839,284.065,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.047,4.81201,781.555,7.42395,284.047,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.01,4.65527,781.464,7.42459,284.01,2.53942,2.5378,0.0,0.0,74.2574,500.0,0.0
284.119,4.96875,781.555,7.42839,284.137,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.065,4.49854,781.645,7.42269,284.065,2.53997,2.53816,0.0,0.0,74.2574,500.0,0.0
284.029,4.81201,781.283,7.41826,284.029,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.065,4.49854,781.464,7.42712,284.065,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.047,4.81201,781.645,7.43282,284.047,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.065,5.12549,781.464,7.42142,284.065,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.119,5.12549,781.193,7.43472,284.119,2.53997,2.53798,0.0,0.0,74.2574,500.0,0.0
284.155,4.81201,781.645,7.42079,284.155,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.083,4.65527,781.555,7.42269,284.083,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.101,4.49854,781.916,7.43155,284.101,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.119,4.65527,781.102,7.42522,284.119,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.155,5.28223,781.102,7.42775,284.191,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
283.468,7.00635,781.374,7.42206,283.468,2.53653,2.53454,0.0,0.0,74.2574,500.0,0.0
283.703,6.22266,781.464,7.42332,283.703,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.685,6.37939,781.102,7.41952,283.685,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.594,6.22266,781.464,7.42522,283.594,2.53707,2.53526,0.0,0.0,74.2574,500.0,0.0
283.83,5.90918,781.645,7.43282,283.811,2.53743,2.53617,0.0,0.0,74.2574,500.0,0.0
284.01,5.43896,781.283,7.42902,284.01,2.5387,2.53689,0.0,0.0,74.2574,500.0,0.0
283.938,5.43896,781.645,7.42839,283.938,2.53852,2.53707,0.0,0.0,74.2574,500.0,0.0
284.101,4.96875,781.464,7.43725,284.101,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.173,4.65527,781.374,7.41952,284.173,2.53942,2.53798,5.233e-05,0.0,74.2574,500.0,0.0
284.155,4.81201,781.916,7.42459,284.155,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.209,4.96875,781.916,7.43092,284.246,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.191,5.28223,781.555,7.43408,284.191,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.191,5.43896,781.735,7.43028,284.191,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.227,4.81201,781.916,7.42016,284.227,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.173,4.49854,782.097,7.43155,284.173,2.53924,2.53834,0.0,0.0,74.2574,500.0,0.0
284.227,5.12549,782.188,7.43472,284.246,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.264,5.12549,782.278,7.43788,284.264,2.53979,2.5378,5.233e-05,0.0,74.2574,500.0,0.0
284.227,4.96875,781.916,7.42142,284.227,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.227,4.81201,782.007,7.42522,284.227,2.53924,2.53834,0.0,0.0,74.2574,500.0,0.0
284.191,4.81201,781.916,7.42079,284.191,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.209,5.12549,781.283,7.42142,284.209,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.3,4.81201,782.73,7.41889,284.318,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.264,4.65527,782.007,7.43218,284.264,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.282,4.65527,782.911,7.41889,284.282,2.53961,2.53852,0.0,0.0,74.2574,500.0,0.0
284.282,4.81201,782.007,7.43155,284.282,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.3,4.65527,782.278,7.42649,284.3,2.53942,2.53852,0.0,0.0,74.2574,500.0,0.0
284.3,4.96875,782.368,7.43535,284.3,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.3,4.65527,782.911,7.42902,284.3,2.53653,2.53436,0.0,0.0,74.2574,500.0,0.0
283.631,6.84961,782.278,7.44737,283.631,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
283.848,6.37939,783.001,7.41952,283.848,2.53707,2.53545,0.0,0.0,74.2574,500.0,0.0
283.811,6.53613,782.82,7.42902,283.811,2.53653,2.53526,0.0,0.0,74.2574,500.0,0.0
283.703,6.37939,783.182,7.42965,283.703,2.53671,2.53526,0.0,0.0,74.2574,500.0,0.0
283.938,5.75244,782.911,7.44484,283.938,2.5387,2.53671,0.0,0.0,74.2574,500.0,0.0
284.155,5.75244,783.453,7.45181,284.155,2.53834,2.53707,0.0,0.0,74.2574,500.0,0.0
284.155,5.28223,783.363,7.42839,284.155,2.53852,2.53725,0.0,0.0,74.2574,500.0,0.0
284.354,4.65527,783.273,7.42585,284.354,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.39,4.65527,783.363,7.42965,284.39,2.54015,2.5378,0.0,0.0,74.2574,500.0,0.0
284.318,4.96875,783.363,7.42395,284.318,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.336,4.65527,783.182,7.42079,284.336,2.53979,2.53834,0.0,0.0,74.2574,500.0,0.0
284.39,5.28223,783.092,7.42775,284.39,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.463,4.65527,783.725,7.41952,284.463,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.39,4.96875,783.182,7.42965,284.39,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.426,4.49854,783.815,7.42206,284.426,2.53906,2.53816,0.0,0.0,74.2574,500.0,0.0
284.444,4.65527,783.725,7.42079,284.444,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.408,4.81201,783.996,7.42522,284.408,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.499,4.96875,784.358,7.41889,284.499,2.53997,2.5378,0.0,0.0,74.2574,500.0,0.0
284.463,5.12549,783.544,7.43028,284.463,2.53906,2.5378,0.0,0.0,74.2574,500.0,0.0
284.553,4.65527,784.267,7.43028,284.553,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.517,5.12549,783.996,7.42522,284.517,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.589,4.81201,784.719,7.42459,284.589,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.607,5.12549,784.719,7.42079,284.607,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.625,4.49854,784.358,7.43092,284.625,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.661,4.96875,784.629,7.42332,284.661,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.734,4.65527,784.448,7.45054,284.734,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.661,4.65527,785.171,7.44168,284.661,2.53671,2.53508,0.0,0.0,74.2574,500.0,0.0
284.083,6.22266,784.81,7.43408,284.083,2.53725,2.53563,0.0,0.0,74.2574,500.0,0.0
284.191,6.22266,784.719,7.42965,284.191,2.53707,2.53508,0.0,0.0,74.2574,500.0,0.0
284.227,6.53613,785.171,7.42142,284.227,2.53725,2.53545,0.0,0.0,74.2574,500.0,0.0
284.137,6.06592,785.262,7.42522,284.137,2.53635,2.53563,0.0,0.0,74.2574,500.0,0.0
284.354,5.90918,785.624,7.42649,284.354,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
284.553,5.75244,784.719,7.42902,284.553,2.53852,2.53689,0.0,0.0,74.2574,500.0,0.0
284.499,5.28223,785.443,7.42142,284.499,2.53888,2.53725,0.0,0.0,74.2574,500.0,0.0
284.716,4.81201,785.804,7.41889,284.716,2.53997,2.53798,0.0,0.0,74.2574,500.0,0.0
284.734,4.96875,785.262,7.42332,284.734,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.752,4.65527,786.256,7.42712,284.752,2.53942,2.53798,0.0,0.0,74.2574,500.0,0.0
284.752,4.81201,785.533,7.42775,284.752,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.77,5.12549,785.443,7.43408,284.77,2.53942,2.53743,0.0,0.0,74.2574,500.0,0.0
284.77,5.43896,785.533,7.44484,284.77,2.53942,2.53816,5.233e-05,0.0,74.2574,500.0,0.0
284.806,5.12549,785.533,7.42206,284.806,2.53961,2.5378,0.0,0.0,74.2574,500.0,0.0
284.824,5.43896,785.714,7.42459,284.824,2.53997,2.5378,0.0,0.0,74.2574,500.0,0.0
284.788,4.49854,785.714,7.42142,284.788,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.824,4.65527,786.528,7.43408,284.824,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.788,4.65527,785.804,7.41636,284.788,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.806,4.96875,785.714,7.42522,284.806,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.86,4.65527,785.804,7.42775,284.86,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.734,5.12549,785.352,7.43661,284.734,2.53979,2.5378,0.0,0.0,74.2574,500.0,0.0
284.933,4.96875,785.714,7.45054,284.933,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.86,4.81201,785.895,7.43218,284.86,2.53942,2.5378,0.0,0.0,74.2574,500.0,0.0
284.897,5.12549,785.804,7.42902,284.897,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.933,4.81201,785.352,7.43028,284.933,2.53961,2.53834,0.0,0.0,74.2574,500.0,0.0
284.878,4.81201,785.895,7.41699,284.878,2.53961,2.53798,0.0,0.0,74.2574,500.0,0.0
284.842,5.5957,785.985,7.44041,284.842,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.915,4.65527,785.985,7.42079,284.915,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.246,6.84961,785.533,7.43155,284.246,2.53635,2.53472,0.0,0.0,74.2574,500.0,0.0
284.408,5.90918,785.352,7.42839,284.408,2.53707,2.53545,0.0,0.0,74.2574,500.0,0.0
284.39,6.22266,785.262,7.42712,284.39,2.53689,2.53526,0.0,0.0,74.2574,500.0,0.0
284.426,6.22266,785.714,7.41763,284.426,2.53689,2.53545,0.0,0.0,74.2574,500.0,0.0
284.444,6.53613,785.171,7.42395,284.444,2.53798,2.53689,0.0,0.0,74.2574,500.0,0.0
284.68,5.12549,785.624,7.42079,284.68,2.53834,2.53743,0.0,0.0,74.2574,500.0,0.0
284.752,5.5957,785.171,7.42206,284.752,2.53834,2.53689,0.0,0.0,74.2574,500.0,0.0
284.752,5.75244,785.985,7.43028,284.752,2.5387,2.53725,0.0,0.0,74.2574,500.0,0.0
284.951,4.96875,785.804,7.44168,284.951,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.915,4.81201,785.533,7.41826,284.915,2.53979,2.53798,0.0,0.0,74.2574,500.0,0.0
284.933,5.43896,785.804,7.43028,284.933,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.933,4.81201,785.081,7.42649,284.933,2.53942,2.53834,0.0,0.0,74.2574,500.0,0.0
284.897,4.65527,785.714,7.42585,284.897,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.915,4.81201,785.985,7.42585,284.915,2.53979,2.53816,0.0,0.0,74.2574,500.0,0.0
284.878,4.81201,785.895,7.42079,284.878,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.951,4.49854,785.804,7.41699,284.951,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.933,4.65527,785.804,7.43282,284.933,2.53961,2.53816,0.0,0.0,74.2574,500.0,0.0
284.933,4.65527,785.985,7.43598,284.933,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
284.951,4.96875,785.985,7.41952,284.951,2.53924,2.53816,0.0,0.0,74.2574,500.0,0.0
284.969,4.81201,785.352,7.43282,284.969,2.53979,2.53762,0.0,0.0,74.2574,500.0,0.0
284.969,4.65527,785.533,7.42902,284.969,2.53942,2.53816,0.0,0.0,74.2574,500.0,0.0
285.023,4.81201,785.533,7.43345,285.023,2.53942,2.5378,0.0,0.0,74.2574,500.0,0.0
